id	app_type_id	parent_skill_id	creator_id	skill_icon	skill_picture_url	title	description	created_date	updated_date	level_id	privacy	order	status	rand
800056	8	\N	1	240	advice_default.png	"Learn to play chess, go, and bridge."		2014-03-28 13:14:27	2015-03-02 20:32:04	13	0	1	0	0.243875111
202137	2	\N	1	42	goal_default.png	Do a Road Trip Across America		2014-12-15 21:10:39	2015-02-26 14:05:34	6	0	1	0	0.614763346
301028	3	\N	1	251	hobby_default.png	Meteorology		2014-03-27 21:37:52	2015-08-24 03:39:27	10	0	1	0	0.407576945
1675	1	\N	1	126	skill_default.png	waxing		2014-07-10 15:10:48	2015-07-23 16:32:10	1	0	1	0	0.680405247
202190	2	\N	1	83	goal_default.png	Eat Fajitas in Mexico		2014-01-26 04:20:56	2015-01-10 18:40:11	6	0	1	0	0.145520796
1489	1	\N	1	119	skill_default.png	"sorting, delivering mail"		2014-11-21 05:07:09	2015-12-14 10:05:14	1	0	1	0	0.067264786
201621	2	\N	1	107	goal_default.png	Donate $100 to Charity		2014-05-02 22:21:56	2015-02-08 23:08:36	6	0	1	0	0.105825187
200705	2	\N	1	125	goal_default.png	Read a NIV-translation bible		2014-01-09 00:27:04	2015-11-18 13:28:34	6	0	1	0	0.331910845
300385	3	\N	1	83	hobby_default.png	Harmonica		2014-07-10 23:50:47	2015-10-31 02:59:17	10	0	1	0	0.831086029
200590	2	\N	1	72	goal_default.png	Walk on Waianapanapa Black Sand Beach in Hawaii		2014-01-11 07:07:58	2015-06-05 11:04:16	6	0	1	0	0.386202959
800125	8	\N	1	103	advice_default.png	Smile for five minutes straight in the morning to get yourself in a great mood for the day.		2014-01-03 23:01:15	2015-03-14 16:27:16	13	0	1	0	0.243875111
201180	2	\N	1	115	goal_default.png	Draw My Own Mandala		2014-01-28 05:51:48	2015-10-30 17:19:32	6	0	1	0	0.156448695
203047	2	\N	1	34	goal_default.png	Belong to a Secret Society		2014-11-28 00:45:30	2015-01-16 17:51:48	6	0	1	0	0.89696445
300246	3	\N	1	247	hobby_default.png	Violin		2014-04-03 19:36:12	2015-03-01 02:03:50	10	0	1	0	0.944357114
300016	3	\N	1	270	hobby_default.png	Orienteering		2014-12-01 07:52:28	2015-07-08 22:34:02	10	0	1	0	0.551977145
869	1	\N	1	244	skill_default.png	basic accounting		2014-04-14 21:59:54	2015-10-02 19:31:35	1	0	1	0	0.610458485
300919	3	\N	1	266	hobby_default.png	Bowling		2014-09-10 08:41:43	2015-11-29 01:27:24	10	0	1	0	0.255301505
1305	1	\N	1	223	skill_default.png	civil engineering draftsperson		2014-10-02 15:06:03	2015-08-13 02:34:48	1	0	1	0	0.732951522
1418	1	\N	1	253	skill_default.png	"efficient: competent, capable, able to get results."		2014-03-26 02:16:48	2015-07-18 15:34:34	1	0	1	0	0.923401175
201340	2	\N	1	120	goal_default.png	Bake a Cake With No in stant Mixes		2014-02-04 13:05:14	2015-06-14 00:54:43	6	0	1	0	0.408869141
1636	1	\N	1	197	skill_default.png	roller derby		2014-05-22 11:04:42	2015-03-17 07:07:32	1	0	1	0	0.096792317
300388	3	\N	1	246	hobby_default.png	Home brewing		2014-02-09 04:56:04	2015-03-10 22:02:47	10	0	1	0	0.321002507
800018	8	\N	1	75	advice_default.png	Look inside your soul and find your tools.		2014-12-22 01:17:02	2015-09-14 03:13:32	13	0	1	0	0.243875111
369	1	\N	1	98	skill_default.png	work well with others		2014-10-28 00:38:01	2015-02-02 23:23:00	1	0	1	0	0.687117864
932	1	\N	1	221	skill_default.png	bartender		2014-02-18 18:12:23	2015-03-01 11:08:27	1	0	1	0	0.794502762
200768	2	\N	1	157	goal_default.png	Safari Through Serengeti in Tanzania		2014-09-08 08:52:39	2015-10-21 23:46:28	6	0	1	0	0.27778136
910	1	\N	1	245	skill_default.png	procurement manager		2014-05-09 07:44:59	2015-05-01 05:38:33	1	0	1	0	0.134589031
202670	2	\N	1	35	goal_default.png	Complete a 10k Competitive Run Race		2014-04-07 20:12:20	2015-04-17 04:21:56	6	0	1	0	0.282013677
201945	2	\N	1	130	goal_default.png	Compete in an Archery Tournament		2014-07-02 11:58:51	2015-12-28 02:06:43	6	0	1	0	0.063634055
818	1	\N	1	198	skill_default.png	corporate general manager		2014-04-30 13:59:05	2015-06-08 07:43:49	1	0	1	0	0.443009351
202982	2	\N	1	133	goal_default.png	Host a Wine Tasting With Wines I ve Brought Back From Other Places.		2014-08-31 23:59:43	2015-05-05 12:37:26	6	0	1	0	0.770427582
1241	1	\N	1	86	skill_default.png	word processing		2014-06-18 16:51:27	2015-01-29 22:13:00	1	0	1	0	0.984843355
202348	2	\N	1	213	goal_default.png	Ministry Goals		2014-12-25 02:43:35	2015-11-11 07:46:08	6	0	1	0	0.125632099
1661	1	\N	1	16	skill_default.png	hooping		2014-06-08 02:12:12	2015-09-23 18:54:35	1	0	1	0	0.428242038
1870	1	\N	1	246	skill_default.png	team player		2014-03-19 21:31:06	2015-07-13 16:03:13	1	0	1	0	0.049124217
1350	1	\N	1	260	skill_default.png	take orders		2014-01-23 17:07:52	2015-11-15 21:57:36	1	0	1	0	0.369888449
300130	3	\N	1	188	hobby_default.png	Singing/composing music		2014-07-25 15:00:09	2015-06-12 00:38:01	10	0	1	0	0.329215149
200053	2	\N	1	54	goal_default.png	Do Handstands All Over the World		2014-02-11 09:49:06	2015-03-20 07:08:41	6	0	1	0	0.309939236
202553	2	\N	1	135	goal_default.png	Do the in ca Trail to Machu Picchu		2014-10-04 01:00:03	2015-10-25 05:24:17	6	0	1	0	0.650050243
1529	1	\N	1	67	skill_default.png	education adviser		2014-05-20 08:38:24	2015-03-23 04:23:23	1	0	1	0	0.350215548
202147	2	\N	1	108	goal_default.png	Become a Dancer		2014-06-06 08:34:57	2015-02-12 00:09:22	6	0	1	0	0.837748699
201053	2	\N	1	35	goal_default.png	Go to All in dy Races		2014-01-12 11:05:08	2015-02-12 04:18:37	6	0	1	0	0.472207929
300994	3	\N	1	86	hobby_default.png	Guitar		2014-09-21 18:47:57	2015-03-11 05:32:04	10	0	1	0	0.277138933
1901	1	\N	1	232	skill_default.png	gymnastics coach or instructor		2014-06-27 03:28:39	2015-07-12 06:58:45	1	0	1	0	0.111910709
1346	1	\N	1	91	skill_default.png	"count, observe, compile"		2014-09-02 22:58:31	2015-07-03 03:08:56	1	0	1	0	0.742309124
202135	2	\N	1	237	goal_default.png	Work At a Hotel for 6 Months.		2014-07-10 23:10:36	2015-01-07 23:18:40	6	0	1	0	0.316713286
300473	3	\N	1	165	hobby_default.png	Floral arranging		2014-12-27 17:30:12	2015-04-05 04:03:39	10	0	1	0	0.865447745
203051	2	\N	1	225	goal_default.png	Eat At the Best Sushi Restaurant in the World		2014-09-17 18:21:53	2015-05-07 10:18:20	6	0	1	0	0.592532561
202390	2	\N	1	237	goal_default.png	Memorize 10 Poems Memorize the Names and Order of All the Books in the Bible		2014-01-27 22:44:41	2015-09-02 13:36:37	6	0	1	0	0.88072598
202789	2	\N	1	52	goal_default.png	Wake Up By 5am Everyday for the Rest of My Life		2014-08-22 09:30:14	2015-07-20 07:11:43	6	0	1	0	0.420464279
1460	1	\N	1	85	skill_default.png	transporting trees		2014-05-25 14:51:04	2015-03-16 17:40:34	1	0	1	0	0.548507012
200632	2	\N	1	269	goal_default.png	Witness a Miracle		2014-03-02 12:46:13	2015-08-25 09:15:07	6	0	1	0	0.319467179
300136	3	\N	1	126	hobby_default.png	Spray painting		2014-08-28 20:19:24	2015-10-14 01:39:04	10	0	1	0	0.604006804
1389	1	\N	1	94	skill_default.png	aircraft maintenance engineer (structures)		2014-01-06 23:30:55	2015-10-28 05:42:35	1	0	1	0	0.70686322
231	1	\N	1	73	skill_default.png	interior designer		2014-04-02 01:26:15	2015-08-07 00:19:09	1	0	1	0	0.371697378
200167	2	\N	1	260	goal_default.png	Paddle Boarding		2014-01-29 18:39:19	2015-07-15 03:11:48	6	0	1	0	0.521014918
201074	2	\N	1	34	goal_default.png	Go Shopping in Milan		2014-08-24 20:38:33	2015-08-15 08:43:26	6	0	1	0	0.641806167
202215	2	\N	1	43	goal_default.png	Finish my university scrapbook		2014-06-13 22:07:06	2015-06-03 07:58:31	6	0	1	0	0.623949372
202419	2	\N	1	22	goal_default.png	Write a book and publish it		2014-03-03 01:12:43	2015-12-03 01:38:04	6	0	1	0	0.608167031
1179	1	\N	1	248	skill_default.png	specialist physician (general medicine)		2014-06-22 06:35:00	2015-10-12 05:55:58	1	0	1	0	0.616319332
300873	3	\N	1	59	hobby_default.png	Antiques		2014-06-23 06:27:22	2015-01-21 20:12:55	10	0	1	0	0.805733501
1561	1	\N	1	224	skill_default.png	interior decorator		2014-04-09 08:55:24	2015-02-02 04:29:43	1	0	1	0	0.687979576
201139	2	\N	1	133	goal_default.png	Work in a Bookstore for a Months.		2014-12-25 15:17:51	2015-03-23 20:28:45	6	0	1	0	0.041278195
1077	1	\N	1	178	skill_default.png	crop farmers nec		2014-09-18 15:55:00	2015-05-25 14:08:36	1	0	1	0	0.61471722
1895	1	\N	1	103	skill_default.png	ambitious		2014-03-07 06:13:15	2015-09-16 05:06:09	1	0	1	0	0.890413517
69	1	\N	1	201	skill_default.png	leisurely		2014-02-27 22:25:58	2015-02-02 09:32:15	1	0	1	0	0.031860271
1406	1	\N	1	152	skill_default.png	prison officer		2014-04-14 01:56:47	2015-09-03 21:22:45	1	0	1	0	0.453816658
1660	1	\N	1	81	skill_default.png	coaching individuals		2014-02-01 13:01:03	2015-10-02 00:26:30	1	0	1	0	0.903522448
201261	2	\N	1	165	goal_default.png	Stand in Front of the Taj Mahal in in dia		2014-07-05 01:27:33	2015-04-12 03:14:07	6	0	1	0	0.4655313
301033	3	\N	1	159	hobby_default.png	Dancing		2014-05-30 13:50:53	2015-03-20 09:39:27	10	0	1	0	0.439047117
300905	3	\N	1	34	hobby_default.png	Volunteer your time		2014-11-09 21:00:26	2015-03-29 02:02:24	10	0	1	0	0.777495708
201022	2	\N	1	153	goal_default.png	Change Jobs		2014-01-08 11:20:59	2015-08-26 18:31:41	6	0	1	0	0.543652166
200723	2	\N	1	73	goal_default.png	Having Money & Wealth	Achieving lifetime financial security; being able to meet my financial needs; making a lot of money; having enough money to leave for my descendants; providing for ones family	2014-04-17 02:42:00	2015-01-30 01:48:35	6	0	1	0	0.517727262
202771	2	\N	1	95	goal_default.png	Attend a Murder Mystery Dinner		2014-12-30 05:58:42	2015-11-23 23:19:58	6	0	1	0	0.522060494
201090	2	\N	1	165	goal_default.png	Visit Israel W/My Family		2014-07-20 08:07:26	2015-08-08 08:30:55	6	0	1	0	0.754422009
1820	1	\N	1	38	skill_default.png	sheet-metal work		2014-07-22 09:05:46	2015-12-13 01:30:35	1	0	1	0	0.288652154
1894	1	\N	1	248	skill_default.png	maintenance repairs		2014-10-20 20:23:08	2015-06-10 00:49:32	1	0	1	0	0.242601425
200576	2	\N	1	205	goal_default.png	Eat a Croissant At a Cafe in Paris		2014-10-07 14:33:48	2015-06-29 06:45:48	6	0	1	0	0.229255223
201891	2	\N	1	165	goal_default.png	Get in shape		2014-09-22 23:43:26	2015-10-27 08:01:15	6	0	1	0	0.060655146
300985	3	\N	1	98	hobby_default.png	Fly fishing		2014-01-18 07:08:07	2015-12-17 05:15:22	10	0	1	0	0.682261843
1921	1	\N	1	142	skill_default.png	"consistent: constant to same principles, not changing."		2014-08-05 03:51:42	2015-11-29 03:26:47	1	0	1	0	0.621413683
200641	2	\N	1	175	goal_default.png	Actively run for school board		2014-04-27 20:16:13	2015-11-22 03:07:55	6	0	1	0	0.646885883
827	1	\N	1	235	skill_default.png	university tutor		2014-10-07 12:31:06	2015-11-09 02:11:54	1	0	1	0	0.288643214
1504	1	\N	1	240	skill_default.png	pigeon racing		2014-07-25 18:26:47	2015-11-09 07:04:31	1	0	1	0	0.369338874
201527	2	\N	1	14	goal_default.png	Crash a Party		2014-12-19 22:00:29	2015-01-27 14:26:18	6	0	1	0	0.385758102
766	1	\N	1	118	skill_default.png	dealing with data		2014-07-09 20:21:07	2015-10-25 05:29:02	1	0	1	0	0.484277066
201673	2	\N	1	71	goal_default.png	Explore the Galapagos Islands in Ecuador		2014-08-28 17:13:12	2015-01-01 18:03:01	6	0	1	0	0.536095783
203048	2	\N	1	19	goal_default.png	Have a Food Fight		2014-05-02 15:26:30	2015-12-24 06:44:04	6	0	1	0	0.206958532
2048	1	\N	1	61	skill_default.png	business machine mechanic		2014-06-29 15:13:15	2015-01-29 06:00:09	1	0	1	0	0.006710629
1589	1	\N	1	162	skill_default.png	furniture making		2014-09-22 21:37:52	2015-10-12 23:39:50	1	0	1	0	0.885186773
200081	2	\N	1	36	goal_default.png	Become in fluential on Klout		2014-01-06 11:35:48	2015-04-26 07:21:22	6	0	1	0	0.353487964
200039	2	\N	1	270	goal_default.png	Name Paint Colors		2014-08-10 09:09:30	2015-12-01 17:18:23	6	0	1	0	0.508762719
200397	2	\N	1	53	goal_default.png	Sail a small boat		2014-11-15 13:10:51	2015-07-03 06:29:23	6	0	1	0	0.061172805
202467	2	\N	1	76	goal_default.png	Create a New Standard		2014-04-16 19:38:47	2015-11-21 08:15:56	6	0	1	0	0.635744457
300362	3	\N	1	214	hobby_default.png	Palmistry		2014-05-01 01:30:17	2015-05-12 15:56:18	10	0	1	0	0.818778441
201886	2	\N	1	140	goal_default.png	Play Badminton		2014-07-10 00:24:37	2015-10-11 17:52:31	6	0	1	0	0.266869233
201019	2	\N	1	253	goal_default.png	Learn a martial art		2014-06-11 05:41:34	2015-02-08 17:14:30	6	0	1	0	0.649945945
947	1	\N	1	124	skill_default.png	medical administrator		2014-04-09 10:42:23	2015-03-02 16:47:08	1	0	1	0	0.526123738
201416	2	\N	1	19	goal_default.png	Discover the Lost City of Atlantis		2014-05-11 12:46:39	2015-10-09 05:32:04	6	0	1	0	0.123301722
300798	3	\N	1	220	hobby_default.png	Element collecting		2014-10-16 02:35:31	2015-05-02 01:05:48	10	0	1	0	0.036127816
267	1	\N	1	75	skill_default.png	analytics		2014-06-11 16:45:16	2015-10-31 00:15:07	1	0	1	0	0.60832662
203108	2	\N	1	141	goal_default.png	Be on Webcam With Someone for Twenty Four Hours		2014-04-07 06:29:57	2015-03-17 05:25:09	6	0	1	0	0.478919295
800136	8	\N	1	23	advice_default.png	Use people's names in conversation as much as possible to remove any chance of forgetting it.		2014-07-01 17:53:23	2015-10-17 03:54:43	13	0	1	0	0.243875111
300569	3	\N	1	63	hobby_default.png	Learn to sing		2014-01-23 03:08:56	2015-10-03 02:42:52	10	0	1	0	0.572424892
800070	8	\N	1	195	advice_default.png	Make time to cry.		2014-08-13 23:19:49	2015-02-07 16:31:09	13	0	1	0	0.243875111
1322	1	\N	1	219	skill_default.png	enameling 		2014-06-19 23:29:28	2015-02-04 05:44:18	1	0	1	0	0.230890831
1118	1	\N	1	121	skill_default.png	dressmaker or tailor		2014-10-20 06:16:34	2015-04-05 09:54:35	1	0	1	0	0.117968492
556	1	\N	1	205	skill_default.png	educational psychologist		2014-02-19 12:47:14	2015-04-01 17:25:35	1	0	1	0	0.954780354
202146	2	\N	1	212	goal_default.png	Eat a Bagel in Ny		2014-05-08 08:48:20	2015-01-12 19:55:03	6	0	1	0	0.574991225
201395	2	\N	1	32	goal_default.png	Camp At the Grand Canyon		2014-09-18 05:09:53	2015-10-18 15:26:12	6	0	1	0	0.812553408
200556	2	\N	1	30	goal_default.png	Be Cupid for a Couple Who Will End Up Married		2014-08-14 18:58:45	2015-02-21 10:20:04	6	0	1	0	0.211139352
202074	2	\N	1	45	goal_default.png	Fly in a Private Jet		2014-06-30 22:16:54	2015-11-14 06:09:48	6	0	1	0	0.458605169
2072	1	\N	1	101	skill_default.png	stained glass 		2014-05-13 08:50:38	2015-02-10 04:55:21	1	0	1	0	0.751162818
300701	3	\N	1	138	hobby_default.png	Keep a journal		2014-09-13 13:33:19	2015-02-01 07:32:53	10	0	1	0	0.415978835
301005	3	\N	1	199	hobby_default.png	Table football		2014-11-18 09:43:03	2015-09-20 14:50:30	10	0	1	0	0.801893819
203095	2	\N	1	84	goal_default.png	Hold a Shark		2014-05-27 06:55:09	2015-02-07 19:05:23	6	0	1	0	0.556469845
1824	1	\N	1	120	skill_default.png	squash		2014-11-22 09:07:55	2015-11-01 11:25:44	1	0	1	0	0.033853876
201858	2	\N	1	48	goal_default.png	Go Bamboo Rafting		2014-04-02 00:48:58	2015-12-12 20:02:33	6	0	1	0	0.598740938
524	1	\N	1	235	skill_default.png	papermaking 		2014-08-07 15:36:35	2015-03-02 22:13:35	1	0	1	0	0.828688366
300286	3	\N	1	6	hobby_default.png	Rock stacking		2014-03-29 12:02:36	2015-08-09 13:54:03	10	0	1	0	0.8670597
800197	8	\N	1	163	advice_default.png	"Take one day at a time, and go along with the tide."		2014-03-18 20:11:20	2015-03-15 07:49:00	13	0	1	0	0.243875111
200241	2	\N	1	58	goal_default.png	Build Something		2014-04-14 12:46:13	2015-09-11 21:40:54	6	0	1	0	0.918181868
1048	1	\N	1	240	skill_default.png	careful		2014-04-06 02:10:11	2015-10-28 19:20:30	1	0	1	0	0.507590026
300907	3	\N	1	138	hobby_default.png	Collecting precious gems		2014-06-25 21:33:07	2015-05-24 14:21:16	10	0	1	0	0.288679446
201727	2	\N	1	208	goal_default.png	Become a Psychologist		2014-02-26 22:09:59	2015-01-25 06:38:53	6	0	1	0	0.451967008
1949	1	\N	1	97	skill_default.png	mine deputy		2014-11-27 07:59:57	2015-04-26 00:12:32	1	0	1	0	0.487274845
202687	2	\N	1	45	goal_default.png	See Snow		2014-10-31 09:13:32	2015-11-09 01:26:59	6	0	1	0	0.711135137
300719	3	\N	1	97	hobby_default.png	Radio controlled cars and planes		2014-04-01 11:07:44	2015-11-07 04:38:21	10	0	1	0	0.486139849
201973	2	\N	1	123	goal_default.png	Become a Corporal in the Marine Corps		2014-06-01 02:47:46	2015-10-02 13:04:22	6	0	1	0	0.722403939
200973	2	\N	1	65	goal_default.png	Dive in a Cage With Great Whites		2014-03-15 22:16:19	2015-09-04 18:28:31	6	0	1	0	0.121967074
201084	2	\N	1	156	goal_default.png	Dive Off the High Diving Board		2014-11-28 04:00:46	2015-01-03 17:01:41	6	0	1	0	0.202533904
1708	1	\N	1	45	skill_default.png	construct or repair		2014-08-26 17:35:14	2015-11-21 12:37:00	1	0	1	0	0.972396588
1201	1	\N	1	253	skill_default.png	veterinarian		2014-05-26 23:53:14	2015-06-05 02:42:35	1	0	1	0	0.81253727
203045	2	\N	1	245	goal_default.png	Visit Yosemite		2014-12-04 11:47:02	2015-02-24 14:38:50	6	0	1	0	0.225833013
200656	2	\N	1	180	goal_default.png	Complete My Degree With No Less Than a Distinction		2014-04-13 04:32:36	2015-08-25 06:04:11	6	0	1	0	0.987142789
300134	3	\N	1	271	hobby_default.png	Amateur theatre		2014-11-23 22:42:14	2015-11-17 20:23:00	10	0	1	0	0.762623631
203096	2	\N	1	255	goal_default.png	Be in an Amateur Bodybuilding Competition		2014-11-13 01:35:02	2015-11-25 04:41:23	6	0	1	0	0.804216587
611	1	\N	1	265	skill_default.png	hooking and unhooking trailer from tractor		2014-10-22 20:05:00	2015-03-05 04:30:00	1	0	1	0	0.989591284
300685	3	\N	1	167	hobby_default.png	Aikido		2014-08-23 09:52:16	2015-11-18 20:31:12	10	0	1	0	0.167448316
1247	1	\N	1	30	skill_default.png	be competitive when necessary		2014-12-31 14:44:36	2015-06-25 18:06:55	1	0	1	0	0.251289452
201893	2	\N	1	127	goal_default.png	"Make at least one simple, nutritious meal"		2014-08-10 19:06:40	2015-04-09 08:16:48	6	0	1	0	0.36447736
450	1	\N	1	245	skill_default.png	receptionist		2014-08-02 23:14:30	2015-04-14 12:29:48	1	0	1	0	0.628267886
201095	2	\N	1	207	goal_default.png	Pay Back My Student Loan		2014-03-04 11:13:03	2015-04-17 19:55:29	6	0	1	0	0.60577279
2056	1	\N	1	108	skill_default.png	create and talk about new ideas		2014-05-14 10:40:31	2015-08-25 21:44:56	1	0	1	0	0.592456811
200522	2	\N	1	203	goal_default.png	Start a product-based company.		2014-01-25 11:15:39	2015-03-15 05:11:46	6	0	1	0	0.105990988
2047	1	\N	1	107	skill_default.png	assertive		2014-06-28 13:36:12	2015-09-17 03:20:44	1	0	1	0	0.202179817
100	1	\N	1	42	skill_default.png	registered nurse (mental health)		2014-02-27 09:48:23	2015-08-13 06:12:14	1	0	1	0	0.441246142
201165	2	\N	1	133	goal_default.png	Carlsbad Caverns		2014-04-17 18:14:07	2015-08-22 12:28:05	6	0	1	0	0.600863423
202688	2	\N	1	42	goal_default.png	Cave Dive		2014-03-24 09:54:43	2015-04-11 20:36:06	6	0	1	0	0.488692892
201870	2	\N	1	162	goal_default.png	Have a Housecleaner		2014-03-14 06:33:59	2015-05-09 06:03:10	6	0	1	0	0.338085311
201453	2	\N	1	217	goal_default.png	Dog Sled		2014-03-05 01:22:48	2015-01-01 20:54:32	6	0	1	0	0.394583175
201333	2	\N	1	83	goal_default.png	Drive a Husky Sled		2014-12-29 13:50:36	2015-07-23 10:59:23	6	0	1	0	0.718528605
202627	2	\N	1	231	goal_default.png	Attend a Gallery Opening		2014-04-06 06:13:32	2015-08-30 17:13:47	6	0	1	0	0.274034209
200013	2	\N	1	102	goal_default.png	Having Confidence & Autonomy	"Being confident and assured; being confident in my own judgment; being in full control of ones life; being self-sufficient, independent; setting and following my own guidelines"	2014-12-28 12:48:49	2015-10-27 00:28:13	6	0	1	0	0.701680365
200319	2	\N	1	222	goal_default.png	Drive a Race Car		2014-07-21 11:38:15	2015-08-13 05:57:16	6	0	1	0	0.35955387
201269	2	\N	1	192	goal_default.png	Delegate More Effectively		2014-11-03 03:25:03	2015-09-01 15:10:13	6	0	1	0	0.228196346
1889	1	\N	1	1	skill_default.png	be a respectful house guest		2014-12-11 18:20:44	2015-06-19 16:36:20	1	0	1	0	0.056227633
300891	3	\N	1	22	hobby_default.png	Playing cards		2014-08-08 20:23:34	2015-05-26 22:16:19	10	0	1	0	0.804317504
560	1	\N	1	82	skill_default.png	working knowledge of visual basic		2014-08-03 04:38:12	2015-12-31 14:36:58	1	0	1	0	0.245036572
201099	2	\N	1	14	goal_default.png	Learn a Trade		2014-05-30 20:25:26	2015-12-02 21:04:36	6	0	1	0	0.863930635
200302	2	\N	1	74	goal_default.png	Become a Legend		2014-04-14 23:19:15	2015-08-11 14:51:39	6	0	1	0	0.601696253
1738	1	\N	1	240	skill_default.png	amiable: feeling and inspiring friendliness; lovable.		2014-02-11 17:27:45	2015-11-16 03:12:32	1	0	1	0	0.96974119
300828	3	\N	1	92	hobby_default.png	Trip to an art gallery		2014-12-06 16:47:00	2015-01-29 14:05:25	10	0	1	0	0.901994135
201160	2	\N	1	83	goal_default.png	Completely Give Up Fast Food for a Month		2014-06-16 05:06:26	2015-12-22 19:09:24	6	0	1	0	0.598954586
692	1	\N	1	240	skill_default.png	direct the work of others		2014-10-26 23:51:56	2015-02-15 18:22:19	1	0	1	0	0.696006018
202136	2	\N	1	87	goal_default.png	Cook 30 Recipes From 30 Different Countries in 30 Days		2014-08-29 08:18:40	2015-11-16 19:19:03	6	0	1	0	0.725709833
918	1	\N	1	208	skill_default.png	"careful: watchful, cautious, concerned for."		2014-08-15 09:49:24	2015-12-02 01:36:55	1	0	1	0	0.396147874
201295	2	\N	1	224	goal_default.png	Compose a Song and Write the Lyrics		2014-10-06 15:18:17	2015-06-07 22:50:18	6	0	1	0	0.701533495
176	1	\N	1	24	skill_default.png	resourceful		2014-02-19 08:03:24	2015-12-23 21:39:10	1	0	1	0	0.458010152
300814	3	\N	1	174	hobby_default.png	Geneaology		2014-09-10 21:57:01	2015-11-01 15:50:59	10	0	1	0	0.130930765
201106	2	\N	1	54	goal_default.png	Eat in a Pitch Black Restaurant		2014-07-10 07:42:14	2015-12-03 05:07:44	6	0	1	0	0.243661163
