 	parent_component_id	type_id	title	description	due	template_type_id	creator_id	component_picture_url	background_color	created_at	updated_at	level_id	privacy_id	order	status
425	NULL	103	Play a Tennis Match		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
427	NULL	103	"Develop More Friendships At Work, Less Competitive With Others."		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
429	NULL	103	Use a Paddle to Bid At an Auction		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
430	NULL	103	Horseback Riding		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
432	NULL	103	Fly a Kite With My Kids		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
433	NULL	103	Make a Wish in the Trevi Fountain in Italy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
435	NULL	103	Eat Sushi in Japan		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
437	NULL	103	Attend the Windjammer Parade in Germany		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
439	NULL	103	Be a Mentor to Someone		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
443	NULL	103	Become a Size 10		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
444	NULL	103	Work as a SEO consultant		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
445	NULL	103	Make my goal weight		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
446	NULL	103	Attend a Beard and Mustache Competition		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
449	NULL	103	"Become a Better Networker, Attend Networking Events Regularly"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
451	NULL	103	Visit Croatia		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
454	NULL	103	Leave an inheritance for my children & my children's children		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
455	NULL	103	Drink Beer At Oktoberfest in Germany		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
456	NULL	103	Be My Own Boss		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
457	NULL	103	Drive a 4 Wheeler		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
458	NULL	103	Wear Colored Contacts		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
466	NULL	103	Ride in a Hot Air Balloon 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
468	NULL	103	Watch my child graduate from high school		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
469	NULL	103	Ugli Fruit		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
473	NULL	103	Eat Curry in in dia		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
474	NULL	103	Have 50th Wedding Anniversary		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
475	NULL	103	Be Completely Debt Free		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
476	NULL	103	Become a Professor		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
479	NULL	103	Chase a Tornado		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
481	NULL	103	"Sing at a major conference. [DONE] = Catalyst Conference 2009, Orange Conference 2009, 2010, 2011 & 2015"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
482	NULL	103	"Develop my Spiritual gifts of giving, encouraging, and teaching"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
483	NULL	103	Complete Open Water Dive Certification		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
484	NULL	103	Learn How to Skateboard		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
485	NULL	103	Break a Bad Habit		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
486	NULL	103	Learn to play the piano		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
492	NULL	103	Get Engaged		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
493	NULL	103	Cruise to Antarctica		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
496	NULL	103	Redesign Current Job to Be More Fulfilling.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
503	NULL	103	"Drive Down Lombard Street, San Francisco"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
508	NULL	103	Swim in a Cenote in Mexico		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
509	NULL	103	Finish a Crossword Puzzle		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
510	NULL	103	Donate $1 000 000 or more at one time		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
519	NULL	103	Work as General manager of a software company		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
521	NULL	103	Have a Positive Net Worth		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
522	NULL	103	Renew our vows in a tropical setting 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
523	NULL	103	Boil a Live Lobster		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
528	NULL	103	Go to Warped Tour		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
529	NULL	103	Work on a Pottery Wheel		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
532	NULL	103	Arrive At an Airport and Take a Flight Randomly		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
534	NULL	103	"Save $500,000"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
535	NULL	103	See Joshua Get Married to a Christian Woman		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
538	NULL	103	Rent a castle with a bunch of friends and hang out for the weekend		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
539	NULL	103	Do the Great Victorian Bike Ride		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
540	NULL	103	Collect All of C.S. Lewis Writings.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
542	NULL	103	Do a Charity Walk		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
544	NULL	103	Start a photography business		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
545	NULL	103	Read the Bible from cover-to-cover		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
546	NULL	103	Eat Madeleines		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
549	NULL	103	Have 3 Months of Bills in Savings		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
551	NULL	103	Become an early riser		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
552	NULL	103	Buy a Cute Outfit At a Second Hand Store		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
553	NULL	103	Own a Fabulous Pair of Designer Shoes		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
555	NULL	103	Become a Licensed Pilot		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
557	NULL	103	Cruise in a Low Rider		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
561	NULL	103	Go Heliboarding		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
564	NULL	103	Eat in a Pitch Black Restaurant		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
566	NULL	103	Write a book and publish it		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
567	NULL	103	Read aloud 100 complete books to my son		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
570	NULL	103	Learn a Trade		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
575	NULL	103	Jump in to a Fountain		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
576	NULL	103	Go Hiking in a Rainforest		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
578	NULL	103	Visit All Seven Continents		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
579	NULL	103	Save and purchase a residential property.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
580	NULL	103	See the Hong Kong Light Show.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
584	NULL	103	Be a Cartoon Voice		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
585	NULL	103	Name Paint Colors		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
586	NULL	103	Adopt a Funny Accent for the Day		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
587	NULL	103	Gallop a Horse Along a Beach		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
588	NULL	103	Paraglide		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
590	NULL	103	Take a Photo Every Day for a Year		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
593	NULL	103	Go an Entire Month Without Spending Any Money		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
594	NULL	103	Cross a Country By Foot		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
595	NULL	103	Have a Deep and Meaningful Conversation With a Celebrity		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
597	NULL	103	Chew Khat		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
598	NULL	103	Quit Smoking		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
600	NULL	103	Be Able to Do the 'Scorpion' Yoga Pose		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
601	NULL	103	Manage Clients Better		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
603	NULL	103	Create a Passive in come		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
605	NULL	103	Attend an Event At Buckingham Palace		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
607	NULL	103	Professional / Career		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
611	NULL	103	Spend the Entire Day By Myself		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
612	NULL	103	Compete in a 3 Point Basketball Contest		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
613	NULL	103	Save for a House		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
615	NULL	103	Learn How to Sail		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
616	NULL	103	Eat At a German Bakery		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
618	NULL	103	Play an instrument in a band		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
621	NULL	103	Create a Self-Study Program		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
626	NULL	103	Create an Ice Sculpture		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
629	NULL	103	Draft and Get Notarized a Will That in cludes Our Daughter		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
631	NULL	103	Cross Country trip		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
634	NULL	103	Own a Lamborghini		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
635	NULL	103	Cross the Canadian Border		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
636	NULL	103	Do a Favor for a Stranger on the Scale of Pay It Forward 		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
642	NULL	103	Influencing Others	"Controlling others; making decisions for others; to get revenge (get even, get back, etc.); to have others give me what I want"	0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
646	NULL	103	Create a Viral Youtube Video		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
647	NULL	103	Go on a Zipline Tour		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
650	NULL	103	Sponsor a family.		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
654	NULL	103	Be part of a talk show audience		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
655	NULL	103	Disney Vacation Minimum Every 5 Years With Kids and Grandkids When We Have Them		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
657	NULL	103	Build a Small Dance Studio		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
665	NULL	103	Get a Blow Out		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
666	NULL	103	Watch All the Oscar Winning Movies		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
667	NULL	103	Make a Candle		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
668	NULL	103	Creativity		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
671	NULL	103	Discover My Life's Purpose		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
677	NULL	103	Get Certified As a Lifeguard		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
681	NULL	103	Learn to Ride a Motorcycle		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
682	NULL	103	Knit and Donate 100 Scarves for the Homeless		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
684	NULL	103	Create a Children's Book		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
685	NULL	103	Become Fluent in German		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
686	NULL	103	Do 24 Hours of Silence		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
689	NULL	103	Have Unique Signature Items That Will Pass on to My Kids and /Or Grandkids When I Die		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
691	NULL	103	Be in an Amateur Bodybuilding Competition		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
692	NULL	103	Go to Venice		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
693	NULL	103	Get My First Car!		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
695	NULL	103	Sit in the Outdoor Jacuzzi At Iglu-Dorf Hotel in Switzerland		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
696	NULL	103	Understand your finances		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
697	NULL	103	Eat Kangaroo in Australia		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
698	NULL	103	Own a Dog		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
700	NULL	103	Go on a helicopter ride		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
701	NULL	103	Bake a Banana Cake		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
703	NULL	103	Ride on a Ferris Wheel		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
705	NULL	103	Olympic Games in Random Locations		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
710	NULL	103	Marvel At Plitvice Lakes in Croatia		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
713	NULL	103	Watch a MLB game at Yankee Stadium		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
715	NULL	103	Attend a Murder Mystery Dinner		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
718	NULL	103	Adopt a Child		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
725	NULL	103	Attend a Concert As a Vip		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
726	NULL	103	Photobomb Someone		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
728	NULL	103	Sleep in a Stable on a Haystack		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
729	NULL	103	Go on a Spontaneous Road Trip		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
730	NULL	103	"Read Aloud 1,000 Complete Books to My Son"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
733	NULL	103	Go Zip Lining		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
734	NULL	103	Have a Roommate		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
736	NULL	103	Go on a trip around-the-world		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
739	NULL	103	Set a Guinness Book of World Record		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
741	NULL	103	Ask a Guy on a Date		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
743	NULL	103	Go pedal boating		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
745	NULL	103	Actively run for school board		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
747	NULL	103	Date a Black Guy		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
748	NULL	103	"Go Horseback Riding in Swan Valley, Montana"		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
749	NULL	103	Be in a movie		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
750	NULL	103	Cross-Country Road Trip		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
757	NULL	103	Lambs Rump		0000-00-00 00:00:00	7002	1	default.png		0000-00-00 00:00:00	0000-00-00 00:00:00	0	10002	1	0
